team,odds,week
-455,345,18
+215,-267,18
+122,-145,18
+260,-335,18
-350,275,18
+260,-335,18
+126,-150,18
+162,-195,18
-120,100,18
+158,-190,18
+240,-305,18
-320,250,18
+110,-130,18
+600,-900,18
+700,-1100,18
+180,-220,18
