team,odds,week
-110,-110,6
-130,110,6
-225,185,6
+115,-135,6
-160,135,6
+130,-155,6
+275,-350,6
-400,310,6
-240,196,6
+400,-550,6
-145,122,6
-135,115,6
+185,-225,6
+196,-240,6
