team,odds,week
-105,-115,16
+285,-365,16
-440,335,16
+140,-165,16
-190,158,16
-145,122,16
+150,-178,16
+196,-240,16
+360,-480,16
+270,-345,16
+205,-250,16
+140,-165,16
+175,-210,16
-130,110,16
-285,228,16
-210,175,16
