Correct,Wrong,Tie,Percent,week
7,9,0,0.4375,1
6,10,0,0.375,1
8,8,0,0.5,1
9,7,0,0.5625,1
7,9,0,0.4375,1
9,7,0,0.5625,1
10,6,0,0.625,1
11,5,0,0.6875,1
17,15,0,0.53125,2
13,19,0,0.40625,2
19,13,0,0.59375,2
20,12,0,0.625,2
16,16,0,0.5,2
18,14,0,0.5625,2
19,13,0,0.59375,2
19,13,0,0.59375,2
24,24,0,0.5,3
19,29,0,0.3958333333333333,3
27,21,0,0.5625,3
28,20,0,0.5833333333333334,3
20,28,0,0.4166666666666667,3
24,24,0,0.5,3
28,20,0,0.5833333333333334,3
27,21,0,0.5625,3
33,31,0,0.515625,4
29,35,0,0.453125,4
32,32,0,0.5,4
41,23,0,0.640625,4
32,32,0,0.5,4
33,31,0,0.515625,4
38,26,0,0.59375,4
38,26,0,0.59375,4
43,37,0,0.5375,5
39,41,0,0.4875,5
41,39,0,0.5125,5
51,29,0,0.6375,5
42,38,0,0.525,5
45,35,0,0.5625,5
48,32,0,0.6,5
48,32,0,0.6,5
50,44,0,0.5319148936170213,6
46,48,0,0.48936170212765956,6
47,47,0,0.5,6
56,38,0,0.5957446808510638,6
48,46,0,0.5106382978723404,6
52,42,0,0.5531914893617021,6
55,39,0,0.5851063829787234,6
58,36,0,0.6170212765957447,6
57,51,0,0.5277777777777778,7
55,52,0,0.514018691588785,7
54,54,0,0.5,7
65,43,0,0.6018518518518519,7
57,51,0,0.5277777777777778,7
60,48,0,0.5555555555555556,7
65,43,0,0.6018518518518519,7
68,40,0,0.6296296296296297,7
68,55,0,0.5528455284552846,8
64,58,0,0.5245901639344263,8
66,57,0,0.5365853658536586,8
77,46,0,0.6260162601626016,8
67,56,0,0.5447154471544715,8
73,50,0,0.5934959349593496,8
77,46,0,0.6260162601626016,8
80,43,0,0.6504065040650406,8
77,59,0,0.5661764705882353,9
71,64,0,0.5259259259259259,9
76,60,0,0.5588235294117647,9
86,50,0,0.6323529411764706,9
78,58,0,0.5735294117647058,9
81,55,0,0.5955882352941176,9
85,51,0,0.625,9
90,46,0,0.6617647058823529,9
84,66,0,0.56,10
78,71,0,0.5234899328859061,10
85,65,0,0.5666666666666667,10
92,58,0,0.6133333333333333,10
86,64,0,0.5733333333333334,10
86,64,0,0.5733333333333334,10
93,57,0,0.62,10
96,54,0,0.64,10
95,69,0,0.5792682926829268,11
87,76,0,0.5337423312883436,11
94,70,0,0.573170731707317,11
102,62,0,0.6219512195121951,11
96,68,0,0.5853658536585366,11
96,68,0,0.5853658536585366,11
104,60,0,0.6341463414634146,11
107,57,0,0.6524390243902439,11
106,74,0,0.5888888888888889,12
98,81,0,0.547486033519553,12
104,76,0,0.5777777777777777,12
113,67,0,0.6277777777777778,12
108,72,0,0.6,12
105,75,0,0.5833333333333334,12
115,65,0,0.6388888888888888,12
118,62,0,0.6555555555555556,12
