TM1,Score1,vs,TM2,Score2,week
BUF,31,-,LAR,10,1
BAL,24,-,NYJ,9,1
CLE,26,-,CAR,24,1
IND,20,-,HOU,20,1
WAS,28,-,JAC,22,1
MIA,20,-,NE,7,1
NO,27,-,ATL,26,1
PHI,38,-,DET,35,1
PIT,23,-,CIN,20,1
CHI,19,-,SF,10,1
MIN,23,-,GB,7,1
KC,44,-,ARI,21,1
LAC,24,-,LV,19,1
NYG,21,-,TEN,20,1
TB,19,-,DAL,3,1
SEA,17,-,DEN,16,1
