team,odds,week
-480,360,17
-210,175,17
+162,-195,17
+215,-267,17
+600,-900,17
+140,-165,17
+105,-125,17
+122,-145,17
+185,-225,17
+250,-320,17
-267,215,17
-140,118,17
+158,-190,17
+228,-285,17
+143,-170,17
-120,100,17
