team,odds,week
+100,-120,7
+143,-170,7
-550,400,7
+135,-160,7
+215,-267,7
+235,-292,7
+250,-320,7
-235,192,7
+250,-320,7
+140,-165,7
+250,-320,7
-165,140,7
+260,-335,7
+285,-365,7
