team,odds,week
-160,135,10
+122,-145,10
+130,-155,10
+170,-205,10
+360,-480,10
+215,-267,10
+130,-155,10
-145,122,10
+228,-285,10
+215,-267,10
-225,185,10
+143,-170,10
+260,-335,10
+400,-550,10
