team,odds,week
-125,105,8
+140,-165,8
-170,143,8
-135,115,8
+400,-550,8
-130,110,8
+162,-195,8
+192,-235,8
+400,-550,8
-130,110,8
+126,-150,8
-125,105,8
+130,-155,8
+430,-600,8
-170,143,8
