team,odds,week
-800,550,9
-190,158,9
+205,-250,9
-220,180,9
-170,143,9
-120,100,9
+260,-335,9
-650,460,9
-178,150,9
+105,-125,9
+130,-155,9
+460,-650,9
-155,130,9
